"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)/Position,0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960
8.05,0.9848922,0.981689035,0.97586666,0.966510925,0.957344915,0.9495064,0.941636985,0.93622851,0.930731685,0.927684815,0.924090955,0.919656835,0.915859615,0.909574165,0.904042855,0.89735066,0.89122052,0.88509537,0.876027315,0.86960742,0.86041956,0.849118635,0.84010593,0.827925585,0.813072715,0.781618045,0.695854975,0.448638775,0.15452925,0.03674452,0.00386507,8.35E-05,0
8.0625,0.984911645,0.98166492,0.97592365,0.966521595,0.95740265,0.94949109,0.941773,0.93630196,0.930758965,0.92771292,0.92418967,0.919753735,0.915875415,0.909687005,0.904115965,0.897501775,0.891322295,0.88524522,0.87609157,0.86975151,0.860643525,0.84927788,0.8402205,0.82816521,0.81336835,0.782363925,0.69840808,0.453156535,0.158268675,0.03803019,0.003977655,8.34E-05,0
8.075,0.984895805,0.981685115,0.975915095,0.96657611,0.95742364,0.949555535,0.94186304,0.936360635,0.93083582,0.92778292,0.92428099,0.919776985,0.915985855,0.90970155,0.904204115,0.89766577,0.89135974,0.88541377,0.8761469,0.869884845,0.860838985,0.84941581,0.84039084,0.828396745,0.81364507,0.783090075,0.70076467,0.457779855,0.16169699,0.039312605,0.004106445,8.34E-05,0
8.0875,0.984897045,0.98170391,0.97590914,0.96662621,0.95744977,0.94966791,0.941826015,0.93646374,0.930904665,0.927832665,0.92436422,0.91984132,0.91604881,0.909823135,0.90427018,0.89775517,0.89148017,0.885539805,0.8762017,0.87005874,0.860976595,0.84951284,0.840508225,0.828628065,0.813916035,0.78380449,0.70298666,0.46224864,0.1654577,0.04052202,0.004222865,8.34E-05,0
8.1,0.984905475,0.98171403,0.97590805,0.966624535,0.957531375,0.94973503,0.94187234,0.93647354,0.930955875,0.927913005,0.92450082,0.919898215,0.916152305,0.909872565,0.904357555,0.89783174,0.8916237,0.8856224,0.876346735,0.870191305,0.86110496,0.849705975,0.84057925,0.828970135,0.814184945,0.784450305,0.70521801,0.466987515,0.168633195,0.04173873,0.004342205,8.35E-05,0
8.1125,0.984920935,0.98170283,0.9759305,0.96668268,0.957545535,0.949795365,0.94189101,0.93660451,0.930992175,0.92803105,0.92460154,0.91998678,0.91616034,0.90997514,0.90441219,0.89793473,0.891762925,0.88571094,0.876442375,0.87032999,0.8612451,0.84986359,0.840714185,0.829171975,0.81446511,0.78520478,0.707236545,0.471740625,0.172237885,0.043144665,0.004599005,8.34E-05,0
8.125,0.984938705,0.98170315,0.97594362,0.966776715,0.957585835,0.94979542,0.94195119,0.93665639,0.931097495,0.92807747,0.92466214,0.920069115,0.916161135,0.91005973,0.904508795,0.898006705,0.891906325,0.885819575,0.876602805,0.870427145,0.861338765,0.850005965,0.84087346,0.829356405,0.8147793,0.785821615,0.70920789,0.47634498,0.17599131,0.044417465,0.00484203,8.34E-05,0
8.1375,0.98497416,0.9817002,0.975961115,0.96683972,0.95759799,0.94977368,0.942072,0.93674139,0.93111919,0.9281548,0.92477023,0.920099255,0.916278035,0.91009525,0.904632305,0.898051825,0.892020545,0.885919155,0.876719055,0.870564955,0.86141384,0.850152145,0.841116205,0.829498425,0.815060535,0.7865627,0.71129686,0.481360615,0.179659485,0.04591372,0.005056155,0.00011616,0
8.15,0.984961855,0.981714025,0.97599384,0.96687457,0.957643225,0.949756275,0.94217643,0.93675201,0.93117006,0.92824172,0.924828635,0.92018978,0.916284645,0.910264245,0.90471807,0.89813487,0.892145315,0.885960045,0.876868925,0.87070195,0.86153167,0.850309035,0.84129379,0.829670975,0.8153606,0.787326155,0.71332326,0.485627655,0.18324805,0.0471892,0.00526465,0.00011618,0
8.1625,0.98496206,0.98173708,0.97601722,0.966938095,0.957606065,0.949844335,0.94218693,0.936824295,0.931228705,0.92829334,0.92493597,0.920237655,0.916334145,0.910406795,0.90482039,0.89815271,0.892244075,0.886113625,0.87695269,0.87082783,0.86163567,0.85053628,0.841393735,0.82983769,0.81560985,0.78808931,0.71521349,0.490263765,0.18697571,0.0486378,0.00548761,0.000132695,0
8.175,0.984962875,0.981723075,0.976012495,0.966988735,0.957657255,0.949889505,0.942267565,0.9368653,0.93126084,0.928375105,0.92498193,0.920344345,0.916373235,0.91051272,0.90492699,0.898213205,0.892297575,0.88619839,0.8771152,0.870936225,0.861817505,0.85064894,0.84162347,0.829890275,0.81588871,0.78859296,0.717248735,0.494676315,0.1911928,0.04961399,0.00569997,0.00014914,0
8.1875,0.98495587,0.981752505,0.97608659,0.96696093,0.957702605,0.9499624,0.94233598,0.936926945,0.93130737,0.928423065,0.925025785,0.92045079,0.91639717,0.910624855,0.90500377,0.8982862,0.892393435,0.88627887,0.87721974,0.87115081,0.861957295,0.850846385,0.841738115,0.83013229,0.816160815,0.7892709,0.719244565,0.499089315,0.19517329,0.050811125,0.006100755,0.00014909,0
8.2,0.984959855,0.98177358,0.97608301,0.96695003,0.957754135,0.950019215,0.94234082,0.93705114,0.93130271,0.9284949,0.92512421,0.920520085,0.916475985,0.91066778,0.90510203,0.898399705,0.892453215,0.886411785,0.877332135,0.871315585,0.862061105,0.851105165,0.84181714,0.83035338,0.81647604,0.789761025,0.721232145,0.503543665,0.19897823,0.05218772,0.006404955,0.000165795,0
8.2125,0.984988715,0.981801265,0.976092295,0.96696106,0.95780711,0.950075415,0.942367135,0.937116995,0.93133588,0.92859549,0.92520945,0.920580735,0.91653424,0.91074879,0.905216985,0.89849333,0.89255395,0.88649223,0.877479145,0.871458875,0.86212004,0.851236935,0.842010335,0.830535465,0.816709645,0.790343695,0.722970605,0.507963095,0.20227565,0.0540388,0.00680512,0.00016596,0
8.225,0.98498139,0.981831225,0.976079215,0.96699651,0.95785533,0.95018608,0.942394695,0.937193795,0.931380365,0.92868512,0.92530613,0.920600925,0.9166556,0.910893905,0.905291345,0.89860838,0.89258503,0.88661689,0.8776632,0.87154793,0.862219125,0.85142403,0.842157935,0.83069444,0.81692478,0.790941125,0.724777025,0.512427395,0.206469725,0.05566184,0.00706379,0.0001657,0
8.2375,0.984992235,0.981826365,0.9761135,0.967062625,0.95780116,0.950298675,0.94244615,0.937268125,0.93142495,0.928762015,0.925365705,0.92069699,0.916667815,0.911018705,0.90539669,0.89873347,0.892680445,0.8866875,0.87774642,0.8717511,0.86229909,0.851523715,0.8423664,0.83091592,0.817093035,0.79154561,0.7263369,0.517130175,0.210466365,0.05695288,0.00742766,0.000165785,0
8.25,0.9849958,0.98180767,0.976146135,0.96713238,0.957812855,0.95034307,0.942497915,0.93733821,0.93150841,0.928838405,0.925419,0.920803225,0.916762715,0.911040565,0.905532035,0.898773785,0.892857795,0.886781095,0.87778817,0.871888045,0.86244084,0.85167209,0.8425177,0.83117369,0.817294025,0.792142185,0.72801464,0.521531795,0.21478045,0.05833625,0.007797,0.00018257,0
8.2625,0.985016195,0.98183117,0.976147305,0.96713228,0.95789062,0.950394645,0.942546545,0.937390265,0.931564655,0.92894958,0.925471685,0.92093208,0.91676687,0.911194915,0.905539985,0.898923455,0.89297906,0.886915435,0.87789108,0.871948135,0.86258653,0.851895255,0.84265779,0.831376105,0.817646775,0.79263264,0.7297974,0.525509525,0.21885807,0.059777775,0.00799945,0.000232205,0
8.275,0.985057115,0.98181596,0.97617303,0.967146095,0.957874225,0.95040336,0.942671385,0.93742627,0.931655595,0.929027785,0.92549249,0.92103274,0.91681407,0.911334615,0.905621805,0.89902737,0.893000215,0.887033395,0.878033285,0.87203276,0.86271311,0.852061265,0.84276592,0.83157491,0.81792816,0.79316855,0.731667675,0.52974049,0.222943685,0.06134701,0.008246,0.000265405,0
8.2875,0.985066115,0.981838835,0.97617579,0.96719942,0.957890085,0.95045294,0.942775435,0.93746298,0.931722685,0.9290908,0.925595165,0.92106493,0.916920385,0.911351135,0.905704225,0.899195525,0.89314865,0.88708515,0.878122825,0.872184985,0.86287076,0.85221067,0.84296973,0.83162215,0.818302205,0.793720195,0.733322165,0.53397636,0.22707158,0.062909285,0.0084811,0.000298375,0
8.3,0.98507287,0.98183664,0.97619833,0.967224305,0.957908325,0.95051544,0.942786665,0.9375279,0.931748825,0.92921164,0.92565581,0.92118178,0.916977715,0.91141984,0.905852235,0.899332165,0.89323491,0.88710449,0.878354235,0.872239735,0.86297874,0.852395765,0.84311221,0.83186358,0.81858523,0.79424365,0.735125855,0.537979425,0.23113851,0.064389395,0.00893306,0.000298425,0
8.3125,0.98506621,0.981839725,0.97625054,0.9672165,0.95798697,0.950478615,0.942868725,0.937555255,0.931828655,0.92929756,0.92572686,0.921263375,0.91701515,0.911441765,0.90592237,0.899470325,0.89332817,0.8872833,0.87840297,0.872360475,0.863007165,0.852618045,0.84322862,0.8320801,0.818763775,0.7948841,0.736569815,0.54196516,0.23551876,0.06599839,0.009265065,0.00031479,0
8.325,0.9850457,0.981859735,0.97626889,0.96724517,0.95801497,0.95054883,0.942900675,0.937620155,0.9318423,0.929383985,0.925795335,0.921319985,0.91709188,0.91147545,0.906087625,0.899479395,0.893434725,0.88746089,0.87849483,0.872491235,0.86318997,0.852757005,0.843359465,0.832298125,0.81901812,0.79539372,0.73814979,0.545938615,0.23989166,0.068002815,0.00952694,0.00033159,0
8.3375,0.985052955,0.981896195,0.97630359,0.967227255,0.95808991,0.950604075,0.942939825,0.93763638,0.93192077,0.9294674,0.92584265,0.921475355,0.91712513,0.911564815,0.906188905,0.899612805,0.893555835,0.88746224,0.878681795,0.87268941,0.86325943,0.85300683,0.843465465,0.832477235,0.819189475,0.79597726,0.73977474,0.549734045,0.244287285,0.069496195,0.010061045,0.000314945,0
8.35,0.985047725,0.981957825,0.976320475,0.96725719,0.958123195,0.950669585,0.942929845,0.937730645,0.931971385,0.9295628,0.92582598,0.921611195,0.917147405,0.911774025,0.906236335,0.89967076,0.893649805,0.887594755,0.87874989,0.87278393,0.863381485,0.85322075,0.843515275,0.832751685,0.819519905,0.796372865,0.74134128,0.553891145,0.248467715,0.07124956,0.01027929,0.000331205,0
8.3625,0.98507016,0.98196406,0.9763572,0.96727703,0.95814174,0.950752875,0.9429897,0.93779458,0.932015685,0.929679095,0.92588627,0.921724835,0.917183745,0.911875665,0.906323605,0.899756475,0.893742275,0.88772873,0.87889346,0.872926035,0.86346722,0.85333868,0.843779515,0.83290104,0.8196146,0.79691876,0.74276616,0.55787629,0.25271562,0.073316645,0.01072794,0.00034743,0
8.375,0.985053635,0.98197564,0.976379355,0.967335785,0.95814196,0.950807775,0.94305661,0.93788598,0.931997225,0.92975788,0.925982665,0.921781475,0.91719556,0.91198772,0.906448285,0.89987798,0.89384421,0.88779814,0.879052595,0.87301336,0.8637139,0.85346144,0.84390578,0.8330909,0.81990224,0.797357085,0.7440976,0.56190912,0.25681829,0.07497555,0.01099933,0.000380875,0
8.3875,0.98505978,0.981965325,0.976440865,0.96734739,0.958177245,0.95085151,0.9431054,0.937926915,0.932033325,0.92987669,0.926049885,0.921783555,0.917270885,0.9121459,0.906484305,0.89995609,0.89398917,0.88789176,0.879097125,0.87311796,0.86387784,0.853680175,0.844009175,0.83334047,0.82013729,0.79786284,0.74543649,0.566396175,0.261236565,0.076966745,0.0113758,0.000413215,0
8.4,0.9850912,0.981975715,0.97646268,0.967345835,0.95820904,0.950882425,0.943216105,0.937979455,0.93210375,0.92995245,0.92610666,0.92185948,0.91728464,0.91226053,0.906501615,0.900105475,0.89407801,0.888018155,0.879160985,0.87324245,0.864004845,0.853810705,0.844180945,0.83348755,0.82049225,0.798235945,0.746717145,0.57007841,0.265975545,0.07869626,0.011852885,0.00042965,0
8.4125,0.985114185,0.981993685,0.97646457,0.967373765,0.95825391,0.950937,0.94321834,0.9380796,0.93213512,0.93006222,0.92618997,0.921886625,0.917388715,0.912342635,0.90656081,0.90025104,0.8941343,0.88814009,0.87923196,0.87337202,0.864173705,0.853956415,0.84430919,0.83367128,0.82072096,0.798665285,0.748203415,0.57384147,0.27031696,0.080629715,0.0123395,0.000429815,0
8.425,0.985111885,0.982027705,0.976484635,0.96741366,0.95828477,0.95098474,0.943224215,0.93809135,0.932295625,0.930056305,0.9263527,0.921928575,0.917443735,0.91244453,0.906647425,0.900285135,0.894270275,0.88822982,0.87931667,0.87350062,0.864386555,0.85413787,0.844395,0.833897405,0.82089044,0.799105775,0.74964304,0.57732379,0.274721735,0.08253359,0.012713865,0.00046289,0
8.4375,0.98509182,0.982039715,0.97648354,0.967409035,0.958372185,0.951027275,0.94329943,0.938116585,0.93232345,0.93019092,0.9264739,0.92199285,0.91752318,0.912456145,0.906740645,0.900410525,0.894370035,0.888426975,0.87941989,0.87355468,0.86458753,0.85432002,0.84449384,0.834101435,0.821215725,0.79943842,0.750951075,0.581168695,0.27942707,0.0845989,0.01324066,0.0004957,0
8.45,0.98508557,0.982045205,0.97650714,0.96743501,0.958423115,0.95105958,0.94334855,0.938235025,0.93237776,0.93028213,0.926485785,0.9220499,0.917605835,0.91256824,0.906831055,0.900493155,0.894527025,0.88846978,0.87959096,0.873690205,0.864699185,0.85450841,0.84465961,0.8342715,0.82141433,0.79994922,0.752134615,0.584886295,0.284085385,0.08685425,0.013595575,0.000561585,0
8.4625,0.985084665,0.982064185,0.97654086,0.9674509,0.958479085,0.951078365,0.943413775,0.93831535,0.93242107,0.9303228,0.926508195,0.92223148,0.917668175,0.912623895,0.907039475,0.90054649,0.894614395,0.888670405,0.87957677,0.873804895,0.864880295,0.85466169,0.844823125,0.83439864,0.821747325,0.800302445,0.753387845,0.58887991,0.28848328,0.089017345,0.01418717,0.00059497,0
8.475,0.98507415,0.982106485,0.976589035,0.967444425,0.958534675,0.951131845,0.943450265,0.938387445,0.932475525,0.930398485,0.92660315,0.922251255,0.917761485,0.912722745,0.90710883,0.900638905,0.89473624,0.888753985,0.87969105,0.873935545,0.865079995,0.854778445,0.84502259,0.83455159,0.82198281,0.800740865,0.75468112,0.59283531,0.29256297,0.090937195,0.014819075,0.000643315,0
8.4875,0.98510798,0.98211398,0.9766062,0.967470825,0.958580295,0.951155135,0.943553925,0.93842304,0.932539755,0.93050411,0.926697005,0.92229044,0.91786873,0.912836505,0.907174525,0.900671835,0.894786475,0.888936815,0.879851905,0.874000575,0.86523564,0.854883545,0.845194475,0.834732115,0.822185095,0.801117805,0.75592958,0.59650856,0.297096645,0.09293487,0.015412555,0.000659135,0
8.5,0.985120115,0.982117225,0.976645515,0.96749141,0.95860858,0.951251865,0.94354008,0.93850448,0.93263006,0.93056791,0.926784325,0.92234428,0.918013565,0.91296131,0.90720854,0.900804015,0.89489982,0.88901674,0.87999836,0.874144835,0.865397105,0.85491638,0.84532015,0.835030535,0.82230668,0.801593625,0.75717834,0.60028991,0.30142164,0.09508312,0.015932015,0.00069157,0
8.5125,0.98511012,0.982152515,0.97669158,0.96746763,0.958660455,0.95130658,0.94362516,0.93850501,0.932717885,0.93065024,0.92682055,0.922424625,0.918062775,0.913103715,0.907199505,0.90095019,0.895042525,0.88899212,0.880189025,0.874299175,0.865483135,0.855064775,0.84547642,0.835248505,0.822446115,0.8020659,0.75839167,0.603608625,0.306129045,0.097404585,0.01636649,0.00073985,0
8.525,0.98513323,0.982153015,0.976741815,0.96749439,0.95867356,0.95135771,0.94370434,0.93857714,0.9327475,0.93076112,0.926827245,0.922528375,0.9181358,0.91316152,0.90730878,0.90106949,0.89511323,0.889070435,0.880320665,0.874383165,0.86564309,0.855232785,0.845729785,0.83541968,0.822698155,0.80236917,0.759427805,0.607454065,0.311249865,0.09959549,0.016991755,0.000739425,0
8.5375,0.985127845,0.982170795,0.97672011,0.96759191,0.95869212,0.9514277,0.94374902,0.93861423,0.932797,0.93081838,0.92689037,0.922664585,0.918156265,0.913289035,0.90742391,0.90113337,0.895166985,0.88917124,0.88042965,0.874473755,0.86573884,0.855403025,0.84584633,0.83557745,0.823005765,0.802695415,0.76069276,0.61095913,0.315792995,0.10190611,0.017632475,0.000853985,0
8.55,0.985142135,0.982195705,0.976727945,0.96762631,0.95873625,0.95148738,0.943820325,0.938623025,0.93291809,0.93085836,0.926929095,0.92265308,0.918294475,0.913356715,0.90752818,0.901243455,0.895285185,0.88922376,0.880533905,0.87456666,0.865861125,0.855588325,0.845958,0.83577808,0.823291825,0.80302564,0.761924325,0.614403875,0.32046579,0.104016165,0.018249745,0.000902395,0
8.5625,0.98514609,0.982211045,0.976737055,0.967700855,0.95873938,0.951529715,0.943873895,0.938662615,0.93303498,0.93089259,0.92699671,0.922712325,0.91844624,0.913416845,0.907607345,0.90134139,0.895385475,0.88933448,0.88069121,0.874676765,0.866094875,0.85570364,0.84611545,0.835917075,0.82356499,0.803389785,0.762871545,0.61792389,0.32512687,0.10655827,0.018783895,0.00095088,0
8.575,0.98519435,0.98221053,0.976792535,0.96770231,0.95878371,0.9516025,0.943928235,0.93873481,0.933104065,0.930957535,0.92708082,0.92277316,0.918513905,0.91352053,0.907644805,0.90141489,0.895523495,0.889448265,0.880772265,0.8748429,0.866183855,0.855867375,0.846279135,0.83608033,0.823901005,0.803617165,0.76413288,0.621182655,0.330078135,0.108907415,0.019496295,0.000983315,0
8.5875,0.985210005,0.982243825,0.97679337,0.96776346,0.958818285,0.951650905,0.944001675,0.938813625,0.933072785,0.931065905,0.927130935,0.922849315,0.918589065,0.91360061,0.907742515,0.901446285,0.89566943,0.8895056,0.880917005,0.874947185,0.866357035,0.85595443,0.84645093,0.83621532,0.82412289,0.80403542,0.76518658,0.62443355,0.33444388,0.11127291,0.02005312,0.001031435,0
8.6,0.985205505,0.982237955,0.976832,0.96782537,0.95887952,0.951692875,0.94403753,0.93887773,0.93313803,0.9311439,0.92711704,0.92297739,0.91862303,0.91369348,0.9078376,0.901568265,0.89577038,0.889663665,0.881047175,0.87496062,0.86654328,0.856110745,0.846608885,0.836331355,0.82434895,0.804373565,0.76634753,0.62740197,0.33910237,0.114391305,0.02043628,0.00109725,0
8.6125,0.985234285,0.982255985,0.97683369,0.9678327,0.95895466,0.951721375,0.944109595,0.93892463,0.933217175,0.931124185,0.927253985,0.923052215,0.918651345,0.91371821,0.90798083,0.901670195,0.89585779,0.889720485,0.881265425,0.875018025,0.86665041,0.85622468,0.846721375,0.83650793,0.824589685,0.804728825,0.76726673,0.630806555,0.344108315,0.11660362,0.021219985,0.001161575,0
8.625,0.985251485,0.98228031,0.9768511,0.96786855,0.9589719,0.95180556,0.944168865,0.93898821,0.933263915,0.93126794,0.927266565,0.92308451,0.918785935,0.91378617,0.908066395,0.901833505,0.89591699,0.889834275,0.881392865,0.875143145,0.866753845,0.856415285,0.84690907,0.836597945,0.824842665,0.805050955,0.768248215,0.634465315,0.348784985,0.118978645,0.022051935,0.001209995,0
8.6375,0.98521967,0.98231424,0.97685019,0.967898005,0.959011555,0.95186912,0.9442074,0.93901297,0.933426975,0.931272285,0.92733705,0.923137125,0.918853655,0.913813235,0.908168165,0.901939655,0.89599491,0.889965655,0.881489895,0.875271495,0.866832215,0.856610005,0.84699244,0.836875895,0.82511513,0.805373285,0.769277035,0.63766033,0.35352283,0.121696415,0.02273785,0.001343255,0
8.65,0.98521578,0.98232582,0.976896865,0.96787158,0.959074615,0.95190464,0.944277805,0.93903523,0.93348589,0.931336985,0.92740818,0.923223965,0.918948925,0.9138433,0.908284125,0.902074965,0.896096475,0.890025055,0.881637765,0.875266435,0.867037755,0.856797265,0.84713446,0.837041555,0.825299285,0.80570717,0.770277395,0.64075923,0.35848653,0.12427484,0.02344908,0.00144214,0
8.6625,0.985195845,0.982338865,0.976914925,0.9679218,0.95905053,0.951969765,0.94434558,0.93911685,0.9335348,0.93140492,0.92746244,0.923300175,0.919014125,0.91384382,0.9084796,0.90212515,0.89622498,0.89019921,0.88169666,0.87537317,0.86719677,0.85687552,0.84726658,0.837262285,0.82545877,0.80599628,0.771131145,0.64416568,0.36308438,0.12699549,0.024171715,0.001529415,0
8.675,0.985227885,0.9823355,0.97693573,0.96797976,0.95908957,0.9520271,0.94442896,0.939158015,0.933564965,0.931421005,0.92755869,0.923368445,0.91913797,0.913955815,0.908536125,0.902205865,0.896249175,0.890357315,0.88179773,0.87549789,0.86737297,0.857021475,0.84747679,0.83745113,0.825686365,0.806291655,0.772131765,0.646993955,0.3681511,0.12967008,0.02489045,0.001561275,0
8.6875,0.985243785,0.9823376,0.976970755,0.96802793,0.959105275,0.95206725,0.94444392,0.93929779,0.93357739,0.93149097,0.927640745,0.923437305,0.919187425,0.9140086,0.90865571,0.9023577,0.89629586,0.890521595,0.88185338,0.875683345,0.867448585,0.85725154,0.847519265,0.83769745,0.82583803,0.80667771,0.773099915,0.649879555,0.37310775,0.132340415,0.02556827,0.0015929,0
8.7,0.985211335,0.982338285,0.97702109,0.96803857,0.95916416,0.9521023,0.94454325,0.9393999,0.933599295,0.93155952,0.927715145,0.923494185,0.91928642,0.9140982,0.90872265,0.90239791,0.89645222,0.89058172,0.881970115,0.87576948,0.867605455,0.8574435,0.84765814,0.837900055,0.82602476,0.807022455,0.773986155,0.65282236,0.378001185,0.13515428,0.026648485,0.001673535,0
8.7125,0.985230615,0.98234978,0.97704861,0.96800554,0.959249575,0.95215262,0.944574655,0.939504575,0.933661175,0.931609605,0.927812065,0.92352647,0.919358705,0.914191965,0.90881468,0.90249277,0.896486985,0.890686725,0.882150405,0.875908665,0.867728295,0.857613735,0.8478181,0.83805817,0.82628302,0.807352805,0.775026575,0.655749915,0.38249718,0.137852215,0.027609215,0.001737685,0
8.725,0.985237225,0.982383755,0.977064195,0.9680741,0.95926803,0.952177855,0.94467234,0.93952451,0.93372319,0.931677805,0.92788859,0.923591105,0.919407725,0.914294875,0.90885287,0.902574315,0.896610885,0.89080083,0.882236695,0.87606839,0.86784284,0.857711255,0.84799263,0.838366775,0.82642378,0.807718195,0.775897375,0.65846724,0.38721921,0.140903625,0.02867191,0.001853735,0
8.7375,0.985242455,0.98244257,0.977060305,0.96809773,0.95926617,0.952214005,0.94475444,0.93955018,0.93377603,0.93177217,0.927953355,0.92363474,0.91944947,0.91438154,0.908938805,0.902627565,0.89669754,0.890949405,0.882306885,0.87622935,0.86798766,0.85785019,0.84806033,0.83858338,0.826632055,0.80806411,0.776774625,0.661257635,0.392097305,0.143943155,0.029633865,0.00191858,0
8.75,0.985251285,0.98244614,0.97706788,0.96810432,0.959317095,0.95227698,0.94478349,0.939559565,0.933872955,0.931817135,0.92804884,0.92361828,0.919572065,0.91444263,0.90905259,0.90272785,0.896692485,0.891045655,0.882399405,0.87635427,0.86811067,0.85807248,0.84820814,0.83868222,0.82695127,0.80839797,0.777584435,0.664091995,0.396871445,0.147137545,0.0306357,0.002030865,0
8.7625,0.985251835,0.982491665,0.977084075,0.96809539,0.959354835,0.952343725,0.94484178,0.9395958,0.934000405,0.931849015,0.928131225,0.92364297,0.91966929,0.914501745,0.90916327,0.902830315,0.89675328,0.89111925,0.882449015,0.876433355,0.86830877,0.858128985,0.848514085,0.838808805,0.827219835,0.808645455,0.778441115,0.66684253,0.40163557,0.15020514,0.031812655,0.00211168,0
8.775,0.985259375,0.982486175,0.97709526,0.96812089,0.959354195,0.95243969,0.944870015,0.93962185,0.93411644,0.931901515,0.928212095,0.92362772,0.919828925,0.91457484,0.909191555,0.90293648,0.89686973,0.89110047,0.88261917,0.87652386,0.868529635,0.8583293,0.84863799,0.838940045,0.82739665,0.80904018,0.77921459,0.66959281,0.406240275,0.15324686,0.03274679,0.00220917,1.67E-05
8.7875,0.985254535,0.982533625,0.97708026,0.968163315,0.95939164,0.952472975,0.94494599,0.939676245,0.934181385,0.93195704,0.928314375,0.923771645,0.91983105,0.914662015,0.909244405,0.903036595,0.896917935,0.891277945,0.88262869,0.876722115,0.86867036,0.85838386,0.848883815,0.83906551,0.827722875,0.809275645,0.77998061,0.67236491,0.410692835,0.1559613,0.03377697,0.0022924,3.38E-05
8.8,0.98526327,0.982538475,0.977113565,0.968177845,0.959447625,0.95254796,0.94496613,0.939730475,0.93421174,0.932034455,0.92838993,0.923872055,0.919923985,0.91471094,0.909361075,0.903092605,0.89705749,0.891377755,0.8827381,0.876839095,0.86875196,0.858571365,0.84902938,0.839222705,0.827806885,0.809745155,0.780664395,0.67505385,0.415530475,0.159409825,0.035145505,0.00237649,3.37E-05
8.8125,0.985271345,0.982579015,0.977116615,0.968220505,0.959435385,0.952594805,0.945046375,0.93977468,0.934269875,0.932140325,0.928465255,0.92389957,0.91998856,0.91486684,0.90939867,0.903217475,0.89717016,0.89152515,0.882746615,0.87694661,0.86896961,0.85871479,0.84927106,0.83929182,0.828077145,0.80990006,0.78155634,0.677577825,0.42039569,0.162919825,0.036385135,0.002459725,3.37E-05
8.825,0.98525922,0.98260791,0.97709284,0.968286685,0.959489155,0.952669975,0.94504211,0.93984494,0.934385335,0.93216233,0.928535565,0.92404606,0.92005685,0.91490402,0.909480865,0.90337986,0.897225255,0.891594895,0.882843395,0.87712602,0.869096135,0.8589112,0.849394875,0.83952239,0.82831855,0.810099905,0.78242917,0.680258435,0.425035465,0.166060035,0.037528445,0.00258958,5.03E-05
8.8375,0.98525269,0.982649265,0.977106725,0.96828557,0.959582975,0.95267509,0.945099005,0.939898765,0.93446683,0.9322529,0.92855473,0.924093555,0.920152485,0.91498723,0.90956121,0.903409155,0.89733831,0.89171016,0.882911225,0.87727099,0.869254865,0.859068595,0.84948959,0.83965693,0.828537085,0.81043793,0.783135425,0.68273546,0.429973665,0.169615435,0.03857926,0.002717115,5.03E-05
8.85,0.985261175,0.982669075,0.977112395,0.96835185,0.959582565,0.95270765,0.945179535,0.939928255,0.93452929,0.93232932,0.928579045,0.92418973,0.92021765,0.91507824,0.90967571,0.90350225,0.89744167,0.89174568,0.883123605,0.87738854,0.86936591,0.85919136,0.849676615,0.83980587,0.828760765,0.81073216,0.78389658,0.685218505,0.434914695,0.172587055,0.039835835,0.002834315,5.03E-05
8.8625,0.98527496,0.98265099,0.977142135,0.96839201,0.959631195,0.95275287,0.94523083,0.939943955,0.934587755,0.932431575,0.928656375,0.924268135,0.92024668,0.915169025,0.909713615,0.903676215,0.89754248,0.891848735,0.883268565,0.877404275,0.8695194,0.859380775,0.849740855,0.83995288,0.82893814,0.81104938,0.784618545,0.687662,0.440041605,0.17569928,0.04105068,0.002911785,5.03E-05
8.875,0.98528076,0.982695735,0.97714835,0.968432645,0.9596782,0.95283632,0.9452081,0.940098505,0.93458233,0.93255196,0.928702985,0.924316345,0.920374275,0.91520034,0.909774605,0.90381325,0.897720605,0.891982145,0.883328385,0.8775372,0.86970781,0.859421185,0.84996093,0.840072595,0.829110295,0.81138824,0.785313765,0.690047515,0.444720045,0.17882126,0.042350695,0.003025165,5.03E-05
8.8875,0.9853067,0.98270346,0.97717162,0.968476515,0.95966608,0.9528947,0.94527714,0.94016452,0.93461034,0.9327033,0.928714915,0.92441626,0.92045317,0.91527667,0.90984851,0.90389492,0.897880525,0.8920859,0.883449435,0.877593215,0.869900545,0.8595947,0.850103415,0.84020364,0.829273385,0.81171993,0.78597843,0.692350485,0.449550185,0.181972165,0.043566945,0.003217745,5.02E-05
8.9,0.98531026,0.982711825,0.977171335,0.968511805,0.95967678,0.952967455,0.94528867,0.940234075,0.93464405,0.93276983,0.92877382,0.92449159,0.920569375,0.91528819,0.90995118,0.903993795,0.897931145,0.89217599,0.88356244,0.87778212,0.869979715,0.85976014,0.850375285,0.840382745,0.82945894,0.81200747,0.786631545,0.694667195,0.454200805,0.18529647,0.044697885,0.003393625,6.69E-05
